School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
P25 South Richmond(SI),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P25 South Richmond(SI),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
P25 South Richmond(SI),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,V
P25 South Richmond(SI),PINS / Warrant,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,
P25 South Richmond(SI),Juvenile Report,Off-Site,No,Full-Time,N,N,N,PATROL,No Restraints,N,None,,,M
P25 South Richmond(SI),Arrested,Off-Site,No,Full-Time,N,N,Y,TRANSIT,Metal,N,None,ROBBERY,,F
P25 South Richmond(SI),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
P25 South Richmond(SI),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
P25 South Richmond(SI),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
P25 South Richmond(SI),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
P25 South Richmond(SI),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
P25 South Richmond(SI),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
P25 South Richmond(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
P25 South Richmond(SI),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
P25 South Richmond(SI),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
P25 South Richmond(SI),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
P35(MS),Arrested,On-Site,No,Full-Time,Y,Y,Y,PATROL,Metal,Y,Physical Force,ASSAULT,,F
P35(MS),Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
P35(MS),Arrested,Off-Site,No,Full-Time,N,N,Y,PATROL,Metal,N,None,ASSAULT,,M
P35(MS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
P35(MS),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,,V
P35(MS),PINS / Warrant,Off-Site,No,Full-Time,N,N,N,DB,No Restraints,N,None,,,
P35(MS),Arrested,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,CPW,,M
P35(MS),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,,V
P35(MS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
P35(MS),Juvenile Report,Off-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,M
P35(MS),Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
P35(MS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
P35(MS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
P35(MS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
P35(MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
P35(MS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
P369(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
P369(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P371(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
P371(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P371(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
P373 BKYLN TRANSITION CTR(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,Y,Physical Force,,,
P373 BKYLN TRANSITION CTR(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
P373 BKYLN TRANSITION CTR(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
P373 BKYLN TRANSITION CTR(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
P373 BKYLN TRANSITION CTR(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
P373(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
P373(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
P721 OTC(BS),Arrested,On-Site,Yes,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,F
P721 OTC(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
P721 OTC(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
P723(XE),Mitigated,On-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
P723(XE),Mitigated,On-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
P723(XE),Mitigated,On-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
P723(XE),Mitigated,On-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
P723(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
P723X@Jill Chaifetz Transfer HS,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
P723X@Jill Chaifetz Transfer HS,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
P723X@Jill Chaifetz Transfer HS,Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,N/A,No Restraints,N,None,,,
P723X@Jill Chaifetz Transfer HS,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
P752 CAREER DEV.(QS),Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,F
P752 CAREER DEV.(QS),Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,Y,Physical Force,ASSAULT,,F
P752 CAREER DEV.(QS),Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
P752 CAREER DEV.(QS),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
P752 CAREER DEV.(QS),Arrested,Off-Site,No,Full-Time,N,N,N,PATROL,Metal,N,None,GRAND LARCENY,,F
P752 CAREER DEV.(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P752 CAREER DEV.(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P752 CAREER DEV.(QS),Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,PETIT LARCENY,,M
P752 CAREER DEV.(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P752 CAREER DEV.(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P752 CAREER DEV.(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P752 CAREER DEV.(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P752 CAREER DEV.(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P752 CAREER DEV.(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P752 CAREER DEV.(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
P752 CAREER DEV.(QS),Arrested,Off-Site,No,Full-Time,N,N,N,PATROL,Metal,N,None,ROBBERY,,F
P752 CAREER DEV.(QS),Arrested,Off-Site,No,Full-Time,N,N,N,PATROL,Metal,N,None,ROBBERY,,F
P752 CAREER DEV.(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,
P752 CAREER DEV.(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
P752 CAREER DEV.(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
P752 CAREER DEV.(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,
P752 CAREER DEV.(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,
P752 CAREER DEV.(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
P753 SCHOOL FOR CAREER DEV.(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
P753 SCHOOL FOR CAREER DEV.(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P753 SCHOOL FOR CAREER DEV.(BN),Arrested,On-Site,No,Full-Time,Y,Y,Y,SSA,Metal,N,None,AGG HARASS,,M
P753 SCHOOL FOR CAREER DEV.(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P753 SCHOOL FOR CAREER DEV.(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
P811 CMHC(BS),Arrested,Off-Site,Yes,Non-Scanning,N,N,N,PATROL,Metal,N,None,ASSAULT,,M
P811 CMHC(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
P811 Mickey Mantle School(MN),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
P811 Mickey Mantle School(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PACE HS(MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
Pan American International HS@Monroe(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
Park Slope Collegiate(Old Secondary School for Research)(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
PARK WEST HS(MS) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,DB,No Restraints,N,None,,,V
PARK WEST HS(MS) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
PARK WEST HS(MS) ,Arrested,On-Site,No,Full-Time,Y,Y,Y,PATROL,Metal,N,None,CPW,,M
PARK WEST HS(MS) ,Arrested,Off-Site,No,Full-Time,N,N,N,TRANSIT,No Restraints,N,None,ROBBERY,,F
PARK WEST HS(MS) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
Paul Hedbavny School PS/IS 278(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
Paul Hedbavny School PS/IS 278(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PAUL ROBESON HS(BN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
PAUL ROBESON HS(BN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
PAUL ROBESON HS(BN) ,Arrested,On-Site,No,Full-Time,Y,Y,Y,SSA,Metal,N,None,CPCS,,M
PAUL ROBESON HS(BN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
PAUL ROBESON HS(BN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
PAUL ROBESON HS(BN) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
Performing Arts & Technology HS(PATHS)(BN) ,Arrested,Off-Site,No,Full-Time,N,N,N,PATROL,No Restraints,N,None,SEXUAL ABUSE,,M
PORT RICHMOND HS(SI) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,Y,Physical Force,,,M
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,PINS / Warrant,Off-Site,No,Non-Scanning,N,N,N,PATROL,Metal,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,UTF,Metal,N,None,,HARASSMENT,V
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,Off-Site,No,Non-Scanning,N,N,Y,SSA,Metal,N,None,,,
PORT RICHMOND HS(SI) ,Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,ROBBERY,,F
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
PORT RICHMOND HS(SI) ,PINS / Warrant,Off-Site,No,Non-Scanning,N,N,N,PATROL,Metal,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,Off-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,N/A,No Restraints,N,None,,,
PORT RICHMOND HS(SI) ,Child in Crisis,On-Site,No,Unannounced,N,Y,Y,N/A,No Restraints,N,None,,,
Preparatory Academy for Writers(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Preparatory Academy for Writers(QS),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,Y,Physical Force,,DISORDERLY CONDUCT,V
Professional Pathways High School,Arrested,Off-Site,No,Full-Time,N,N,N,DB,Metal,N,None,ASSAULT,,F
Professional Pathways High School,Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
Professional Pathways High School,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Professional Pathways High School,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
Professional Pathways High School,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
Professional Pathways High School,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
PROSPECT HEIGHTS EVENING M/W(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS EVENING M/W(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS EVENING M/W(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
PROSPECT HEIGHTS HS(BS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
PS 1 Alfred E. Smith(MS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,V
PS 100(XE),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
PS 101(BS),Mitigated,On-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
PS 101(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 102(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 102(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 102(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 103(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,
PS 103(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,
PS 104(BS),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
PS 104(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,
PS 104(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 105(QS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
PS 105(XE),Mitigated,On-Site,Yes,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 105(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 105(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 105(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 106(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 106(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 106(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 107(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 107(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 107(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 108(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 109(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 11(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 11(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 11(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 11(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
