player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Rui Hachimura,hachiru01,2020,1579,729,-1.838582227741245,-4.222410419031289,-6.060992646772534,.0333174263132068,-8.027171013755883,-7.993853587442675,-1.583952984945467,-5.179987913144436,-6.763940898089903,-1.486427232691059,-1.486427232691059,0,-1.037886973898182,-4.381191935135972,-5.419078909034154,-.4443457776425251
Devon Hall,hallde01,2020,44,20,-4.356608912019937,-13.90445661173906,-18.26106552375899,19.13273557012954,8.149408100671542,27.28214367080108,.3364420707934926,-10.17299391622884,-9.836551845435348,-.0714176320222675,-.0714176320222675,0,-2.849577730870112,-10.16401389621808,-13.0135916270882,-1.260910086401816
Tim Hardaway Jr.,hardati02,2020,2607,1225,1.533270365459319,.4300809777256154,1.963351343184935,2.895096011082955,.9601385810437145,3.85523459212667,1.816012102976019,.5622543207412706,2.378266423717289,3.222117311003127,3.222117311003127,0,2.874410258385245,-.0174436812375026,2.856966577147743,.5404723902132091
James Harden,hardeja01,2020,3682,1708,9.795585498028924,.6942537965119394,10.48983929454086,-.5292529642050621,4.139016543492213,3.609763579287151,8.237216520816524,1.447656735067685,9.684873255884209,10.80783858637496,10.80783858637496,0,7.982741763320224,1.759040856886142,9.741782620206365,-.2653525224143377
Maurice Harkless,harklma01,2020,2364,1095,-2.921596193271054,.3231659439407945,-2.59843024933026,-1.605791385765298,-.8368810737496145,-2.442672459514912,-2.865920018879897,.0507711420997688,-2.815148876780128,-.0363617691069041,-.0363617691069041,0,-3.381411996127656,.3321583920512099,-3.049253604076446,-.0978132734012254
Jared Harper,harpeja01,2020,9,4,-21.75033776534547,-18.34238510493293,-40.09272287027839,-23.24314561545665,-37.38322385384727,-60.62636946930392,-23.43350673039145,-23.49104362311034,-46.92455035350179,-.0906834805928173,-.0906834805928173,0,-15.68983231468275,-19.77198080362952,-35.46181311831228,.602227606186804
Montrezl Harrell,harremo01,2020,3014,1377,.7261490876626213,4.260559367554695,4.986708455217316,.7303925497088809,.5762763586255023,1.306668908334383,.7334222898501406,3.677208180918673,4.410630470768814,5.057116069146704,5.057116069146704,0,.1098591028683117,3.30478776100994,3.414646863878252,.536466266870587
Gary Harris,harriga01,2020,2685,1320,-2.508809336527469,1.543791693308308,-.9650176432191611,-2.377633103613535,1.754841561269596,-.6227915423439394,-2.642918023012215,1.678800643119825,-.9641173798923899,1.202123219199043,1.202123219199043,0,-2.884426390761072,1.572036623918555,-1.312389766842516,-.0512808751589019
Joe Harris,harrijo01,2020,3176,1482,-.2661789385292139,-1.197780647882956,-1.46395958641217,2.388889452854061,-.1340154226779103,2.254874030176151,.297994219615939,-1.057995456070462,-.7600012364545232,1.510761056550735,1.510761056550735,0,.1547029880315843,-.8791567677274069,-.7244537796958227,.4130239656578444
Shaquille Harrison,harrish01,2020,456,217,.5057937808437277,1.493058389081897,1.998852169925625,-1.448741882519715,8.33127145364019,6.882529571120474,.1982491710041984,3.001467956690091,3.19971712769429,.6572528000353927,.6572528000353927,0,-1.748862830495435,2.15714120237019,.4082783718747545,-.2262624559815557
