School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
THOMAS JEFFERSON HS(Brooklyn),Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,YES,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,Off-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,Off-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,Off-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,Off-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,N,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,N,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
THURGOOD MARSHALL ACADEMY FOR LEARNING & CHANGE (Manhattan),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
THURGOOD MARSHALL ACADEMY FOR LEARNING & CHANGE (Manhattan),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Arrested,Off-Site,NO,Non-Scanning,N,Y,N,DB,No Restraints,N,None,ROBBERY,,F
TOTTENVILLE HS(Staten Island) ,Arrested,On-Site,NO,Random,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
TOTTENVILLE HS(Staten Island) ,Child in Crisis,On-Site,NO,Random,N,Y,Y,N/A,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Child in Crisis,On-Site,NO,Random,N,Y,Y,N/A,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Child in Crisis,On-Site,NO,Random,N,Y,Y,N/A,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Juvenile Report,On-Site,NO,Random,Y,Y,Y,SSA,No Restraints,N,None,,,M
TOTTENVILLE HS(Staten Island) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,M
TOTTENVILLE HS(Staten Island) ,Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,M
TOTTENVILLE HS(Staten Island) ,Juvenile Report,On-Site,NO,Random,N,Y,Y,SSA,No Restraints,N,None,,,V
TOTTENVILLE HS(Staten Island) ,Juvenile Report,On-Site,NO,Random,N,Y,Y,SSA,No Restraints,N,None,,,V
TOTTENVILLE HS(Staten Island) ,Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
TOTTENVILLE HS(Staten Island) ,Juvenile Report,On-Site,NO,Random,Y,Y,Y,SSA,Metal,N,None,,,V
TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,NO,Random,N,Y,Y,DOE,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,NO,Random,Y,Y,Y,DOE,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,NO,Random,N,Y,Y,DOE,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,NO,Random,Y,Y,Y,DOE,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,NO,Random,N,Y,Y,DOE,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,NO,Random,N,Y,Y,DOE,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,NO,Random,N,Y,Y,DOE,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,NO,Random,N,Y,Y,DOE,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,NO,Random,N,Y,Y,DOE,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,NO,Random,N,Y,Y,SSA,Metal,Y,Physical Force,,,
TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,NO,Random,N,Y,Y,DOE,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,NO,Random,N,Y,Y,DOE,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Mitigated,Off-Site,NO,Random,N,Y,N,DOE,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,NO,Random,N,Y,Y,DOE,No Restraints,N,None,,,
TOTTENVILLE HS(Staten Island) ,Summons,On-Site,NO,Random,Y,Y,Y,PATROL,Metal,Y,Physical Force,,DISORDERLY CONDUCT,V
TOWNSEND HARRIS HS(Queens),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,M
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Summons,On-Site,NO,Full-Time,Y,Y,Y,UTF,Metal,Y,Physical Force,,DISORDERLY CONDUCT,V
UNIVERSITY HEIGHTS SECONDARY SCHOOL(Bronx),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Arrested,Off-Site,NO,Non-Scanning,N,N,N,DB,Metal,N,None,MURDER,,F
URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
Urban Assembly Institute of Math & Science for Young Women(Brooklyn),Child in Crisis,On-Site,NO,Unannounced,N,Y,Y,SSA,No Restraints,Y,Physical Force,,,
Urban Assembly Institute of Math & Science for Young Women(Brooklyn),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
Urban Assembly Institute of Math & Science for Young Women(Brooklyn),Child in Crisis,On-Site,NO,Unannounced,N,Y,Y,N/A,No Restraints,N,None,,,
Urban Assembly Institute of Math & Science for Young Women(Brooklyn),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
Urban Assembly New York Harbor School(MS),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
Urban Assembly New York Harbor School(MS),Mitigated,Off-Site,NO,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
URBAN ASSEMBLY SCHOOL FOR LAW & JUSTICE(Brooklyn),Mitigated,On-Site,NO,Unannounced,N,Y,Y,DOE,No Restraints,N,None,,,
Urban Institute of Mathematics (Bronx),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
Urban Institute of Mathematics (Bronx),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
VALIDUS PREPARATORY ACADEMY:AN EXPEDITIONARY LEARNING SCHOOL(Bronx) ,Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
VALIDUS PREPARATORY ACADEMY:AN EXPEDITIONARY LEARNING SCHOOL(Bronx) ,Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
VALIDUS PREPARATORY ACADEMY:AN EXPEDITIONARY LEARNING SCHOOL(Bronx) ,Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
VALIDUS PREPARATORY ACADEMY:AN EXPEDITIONARY LEARNING SCHOOL(Bronx) ,Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
VALIDUS PREPARATORY ACADEMY:AN EXPEDITIONARY LEARNING SCHOOL(Bronx) ,Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
Van Nest Academy(Bronx),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,Velcro,N,None,,,
Van Nest Academy(Bronx),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
Van Nest Academy(Bronx),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
Village Academy(Queens),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
Village Academy(Queens),Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
Village Academy(Queens),Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
Village Academy(Queens),Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
Voyages Prep South Queens(QS),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
Voyages Prep South Queens(QS),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
VOYAGES Preparatory(QN),Mitigated,On-Site,NO,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
VOYAGES Preparatory(QN),Mitigated,On-Site,NO,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
VOYAGES Preparatory(QN),Mitigated,On-Site,NO,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS(Manhattan) ,Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS(Manhattan) ,Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
WALTON HS(Bronx),Arrested,On-Site,NO,Full-Time,N,Y,Y,SSA,Metal,N,None,CRIM TRESPASS,,M
WALTON HS(Bronx),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
WALTON HS(Bronx),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
WALTON HS(Bronx),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
WALTON HS(Bronx),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
WALTON HS(Bronx),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
WALTON HS(Bronx),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
WALTON HS(Bronx),Juvenile Report,Off-Site,NO,Full-Time,N,Y,Y,SSA,Metal,N,None,,,M
WALTON HS(Bronx),Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
WALTON HS(Bronx),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
WALTON HS(Bronx),Mitigated,Off-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
WALTON HS(Bronx),PINS / Warrant,Off-Site,NO,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,,
WASHINGTON IRVING HS(Manhattan) ,Arrested,Off-Site,NO,Full-Time,N,N,Y,DB,Metal,N,None,BURGLARY,,F
WASHINGTON IRVING HS(Manhattan) ,Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
WASHINGTON IRVING HS(Manhattan) ,Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
WASHINGTON IRVING HS(Manhattan) ,Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
WASHINGTON IRVING HS(Manhattan) ,Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
WASHINGTON IRVING HS(Manhattan) ,Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
WASHINGTON IRVING HS(Manhattan) ,Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
WASHINGTON IRVING HS(Manhattan) ,Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
WASHINGTON IRVING HS(Manhattan) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
WASHINGTON IRVING HS(Manhattan) ,Mitigated,Off-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
WASHINGTON IRVING HS(Manhattan) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
WASHINGTON IRVING HS(Manhattan) ,Summons,On-Site,NO,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
WEST BRONX ACADEMY FOR THE FUTURE(Bronx),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
West Prep Academy(Manhattan),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
WEST SIDE HS(Manhattan) ,Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
WEST SIDE HS(Manhattan) ,Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
WEST SIDE HS(Manhattan) ,Summons,On-Site,NO,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
Westchester Square Academy (XE),Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
Westchester Square Academy (XE),Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
Westchester Square Academy (XE),Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
Westchester Square Academy (XE),Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
Westchester Square Academy (XE),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
Westchester Square Academy (XE),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
WILLIAM CULLEN  BRYANT HS(Queens),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
WILLIAM CULLEN  BRYANT HS(Queens),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
WILLIAM CULLEN  BRYANT HS(Queens),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
WILLIAM CULLEN  BRYANT HS(Queens),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
WILLIAM CULLEN  BRYANT HS(Queens),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
WILLIAM CULLEN  BRYANT HS(Queens),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
WILLIAM CULLEN  BRYANT HS(Queens),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
WILLIAM CULLEN  BRYANT HS(Queens),Mitigated,On-Site,NO,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION  HS(Brooklyn) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION  HS(Brooklyn) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION  HS(Brooklyn) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION  HS(Brooklyn) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
